route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
6,Laborables(Tuvisa2023-04-14),pse-608baa169af,hacia Iliada / Gabriel Martínez Aragón,20:30_L6_1385_1340,0,,shp_3_56,0,0
10,Sabados(Tuvisa2023),pse-608c476d624,hacia Iliada / Bulevar Salburua,20:15_L10_1322_1379,0,,shp_3_70,0,0
7,Laborables(Tuvisa2023-06-05),pse-608e05c64ac,hacia Iliada / Bulevar Salburua,07:20_L7_1348_1257,0,,shp_3_35,0,0
B,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-608e5ca0777,hacia Zaramaga/ Boulevard,09:44_LB_1074_1064,0,,shp_3_66,0,0
10,FiestasBlancaLab(Tuvisa2023-06-05),pse-608fb2d44d7,hacia Iliada / Bulevar Salburua,10:20_L10_1302_1379,1,,shp_3_62,0,0
4,DomingosAgosto(Tuvisa2023-06-05),pse-60901b46c5e,hacia Iruña Veleia / Oyón,14:00_L4_1282_1382,0,,shp_3_38,0,0
10,Laborables(Tuvisa2023),pse-609247334ea,hacia Iliada / Bulevar Salburua,11:10_L10_1322_1379,0,,shp_3_70,0,0
10,Laborables(Tuvisa2023),pse-609295960bd,hacia Naciones Unidas / Mariturri,20:10_L10_1379_1322,1,,shp_3_47,0,0
1,Sabados(Tuvisa2023-06-05),pse-6094d558763,hacia Catedral,08:20_L1_1309_1012,0,,shp_3_68,0,0
7,Domingos(Tuvisa2023),pse-6095575a751,hacia Henry Morton Stanley / Océano Atlántico,09:20_L7_1257_1348,1,,shp_3_43,0,0
8,SantiagoFestivo(Tuvisa2023-06-05),pse-6096a13e405,hacia Intermodal,12:40_L8_1031_1022,0,,shp_3_61,0,0
10,Sabados(Tuvisa2023-06-05),pse-60971819b61,hacia Naciones Unidas / Mariturri,12:50_L10_1379_1322,1,,shp_3_47,0,0
A,Laborables(Tuvisa2023-06-05),pse-609ac9c8bd7,hacia Mendizorrotza,15:52_LA_1042_1055,0,,shp_3_76,0,0
1,Laborables(Tuvisa2023-06-05),pse-609c134660b,hacia Catedral,09:45_L1_1309_1012,0,,shp_3_68,0,0
1,Domingos(Tuvisa-2023-01-30),pse-609cc31395d,hacia Catedral,07:20_L1_1309_1012,0,,shp_3_68,0,0
3,Laborables(Tuvisa-2023-01-30),pse-609d5e0c5d0,hacia Portal Bergara 25,05:25_L3_1360_1087,1,,shp_3_25,0,0
B,SabadosAgosto(Tuvisa2023-06-05),pse-609f8bb7fbe,hacia Mendizorrotza,16:00_LB_1064_1074,0,,shp_3_78,0,0
B,Laborables(Tuvisa-2023-01-30),pse-60a3f595cda,hacia Zaramaga/ Boulevard,16:58_LB_1074_1064,0,,shp_3_66,0,0
4,Laborables(Tuvisa2023),pse-60a4cca3e2a,hacia Iruña Veleia / Oyón,21:10_L4_1282_1382,0,,shp_3_38,0,0
6,Laborables(Tuvisa2023-06-05),pse-60a9f794974,hacia Iliada / Gabriel Martínez Aragón,20:50_L6_1385_1340,0,,shp_3_56,0,0
A,Laborables(Tuvisa-2023-01-30),pse-60aa89a89f7,hacia Mendizorrotza,19:36_LA_1042_1055,0,,shp_3_76,0,0
10,SantiagoFestivo(Tuvisa2023-06-05),pse-60ace2465c8,hacia Naciones Unidas / Mariturri,12:20_L10_1298_1322,1,,shp_3_13,0,0
10,Laborables(Tuvisa2023-04-14),pse-60ae02b1676,hacia Naciones Unidas / Mariturri,21:50_L10_1379_1322,1,,shp_3_47,0,0
7,Sabados(Tuvisa2023),pse-60afeeae86b,hacia Henry Morton Stanley / Océano Atlántico,09:35_L7_1257_1348,1,,shp_3_43,0,0
4,LaborablesAgosto(Tuvisa2023-06-05),pse-60b0b86c927,hacia Donostia / Baiona,21:20_L4_1382_1282,1,,shp_3_59,0,0
1,Sabados(Tuvisa-2023-01-30),pse-60b1472aa74,hacia Catedral,07:20_L1_1309_1012,0,,shp_3_68,0,0
3,Domingos(Tuvisa2023-04-14),pse-60b2d5300b6,hacia Comandante Izarduy / Zumaquera,20:00_L3_1087_1360,0,,shp_3_72,0,0
E1,CementerioSabado(Tuvisa2023-06-05),pse-60b36e207dc,hacia Prado,18:00_57,1,,shp_3_24,0,0
B,Domingos(Tuvisa2023-04-14),pse-60b50a26f28,hacia Zaramaga/ Boulevard,09:57_LB_1074_1064,0,,shp_3_66,0,0
9,Laborables(Tuvisa2023-04-14),pse-60b642358fe,hacia Gamarra Mayor,20:33_L9_ARETXABALETA_GAMARRA,0,,shp_3_75,0,0
10,Domingos(Tuvisa2023),pse-60b9bf1f2bd,hacia Naciones Unidas / Mariturri,20:40_L10_1379_1322,1,,shp_3_47,0,0
A,Laborables(Tuvisa2023-06-05),pse-60baed507f1,hacia Mendizorrotza,15:59_LA_1042_1055,0,,shp_3_76,0,0
6,Laborables(Tuvisa-2023-01-30),pse-60bcf6b4f70,hacia Mariturri / Reina Sofía,15:50_L6_1340_1385,1,,shp_3_51,0,0
8,DomingosAgosto(Tuvisa2023-06-05),pse-60bdbb4bf2e,hacia Intermodal,15:20_L8_1031_1022,0,,shp_3_61,0,0
7,Laborables(Tuvisa-2023-01-30),pse-60beaf1cb6d,hacia Henry Morton Stanley / Océano Atlántico,21:20_L7_1257_1348,1,,shp_3_43,0,0
6,Sabados(Tuvisa2023-06-05),pse-60c313cbd0d,hacia Mariturri / Reina Sofía,09:15_L6_1340_1385,1,,shp_3_51,0,0
7,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-60c3fbdb5ed,hacia Catedral,21:50_L7_1257_1298,1,,shp_3_42,0,0
10,SabadosAgosto(Tuvisa2023-06-05),pse-60c553f38cc,hacia Naciones Unidas / Mariturri,07:05_L10_1379_1322,1,,shp_3_47,0,0
5,Sabados(Tuvisa2023-06-05),pse-60c5ae2c2d7,hacia Asteguieta,07:30_L5A_1338_1192,0,,shp_3_7,0,0
A,Laborables(Tuvisa2023),pse-60cdb49a5f8,hacia Mendizorrotza,10:44_LA_1042_1055,0,,shp_3_76,0,0
5,Sabados(Tuvisa2023),pse-60d1a2feeb8,hacia Bruselas / Portal Elorriaga,19:10_L5_1350_1338,1,,shp_3_1,0,0
4,Domingos(Tuvisa2023),pse-60d3730d49f,hacia Iruña Veleia / Oyón,07:00_L4_1282_1382,0,,shp_3_38,0,0
7,LaborablesAgosto(Tuvisa2023-06-05),pse-60d6215e75f,hacia Henry Morton Stanley / Océano Atlántico,10:05_L7_1257_1348,1,,shp_3_43,0,0
B,LaborablesAgostoSINL6L7L10(Tuvisa2023-06-05),pse-60d671bc139,hacia Mendizorrotza,22:12_LB_1064_1074,0,,shp_3_78,0,0
E1,CementerioSabado(Tuvisa2023),pse-60d7d4824c5,hacia Cementerio,17:00_56,0,,shp_3_67,0,0
4,Sabados(Tuvisa2023-04-14),pse-60d9d474053,hacia Donostia / Baiona,21:35_L4_1382_1282,1,,shp_3_59,0,0
10,SabadosAgosto(Tuvisa2023-06-05),pse-60d9f046c36,hacia Iliada / Bulevar Salburua,07:30_L10_1322_1379,0,,shp_3_70,0,0
4,Laborables(Tuvisa2023-06-05),pse-60dac6895f0,hacia Iruña Veleia / Oyón,11:20_L4_1282_1382,0,,shp_3_38,0,0
7,DomingosAgosto(Tuvisa2023-06-05),pse-60db2b71add,hacia Henry Morton Stanley / Océano Atlántico,12:40_L7_1257_1348,1,,shp_3_43,0,0
6,Domingos(Tuvisa2023-06-05),pse-60de52b3eb1,hacia Mariturri / Reina Sofía,08:40_L6_1340_1385,1,,shp_3_51,0,0
10,Laborables(Tuvisa2023),pse-60df3046a9a,hacia Iliada / Bulevar Salburua,15:30_L10_1322_1379,0,,shp_3_70,0,0
6,FiestasBlancaLab(Tuvisa2023-06-05),pse-60e120caef0,hacia Iliada / Gabriel Martínez Aragón,19:40_L6_1334_1340,1,,shp_3_64,0,0
8,Domingos(Tuvisa2023-06-05),pse-60e3788d8fc,hacia Intermodal,20:00_L8_1031_1022,0,,shp_3_61,0,0
7,FiestasBlancaLab(Tuvisa2023-06-05),pse-60e3cf0770a,hacia Henry Morton Stanley / Océano Atlántico,12:35_L7_1298_1348,1,,shp_3_18,0,0
7,FiestasBlancaFestivo(Tuvisa2023-06-05),pse-60e3edc9c23,hacia Catedral,21:40_L7_1348_1298,0,,shp_3_36,0,0
10,Domingos(Tuvisa-2023-01-30),pse-60e4b901e34,hacia Naciones Unidas / Mariturri,15:20_L10_1379_1322,1,,shp_3_47,0,0
7,LaborablesAgosto(Tuvisa2023-06-05),pse-60e990f243e,hacia Iliada / Bulevar Salburua,14:00_L7_1348_1257,0,,shp_3_35,0,0
7,Domingos(Tuvisa-2023-01-30),pse-60ec8c11503,hacia Henry Morton Stanley / Océano Atlántico,20:40_L7_1257_1348,1,,shp_3_43,0,0
6,SantiagoFestivo(Tuvisa2023-06-05),pse-60ed0a65947,hacia Catedral,13:20_L6_1385_1297,1,,shp_3_57,0,0
6,Domingos(Tuvisa-2023-01-30),pse-60ee95b5e31,hacia Mariturri / Reina Sofía,15:40_L6_1340_1385,1,,shp_3_51,0,0
4,DomingosAgostoSINL6L7L10(Tuvisa2023-06-05),pse-60ef3766238,hacia Donostia / Baiona,12:00_L4_1382_1282,1,,shp_3_59,0,0
8,LaborablesAgosto(Tuvisa2023-06-05),pse-60f17fbefa2,hacia Intermodal,19:40_L8_1031_1022,0,,shp_3_61,0,0
4,LaborablesAgostoSINL6L7L10(Tuvisa2023-06-05),pse-60f1e881283,hacia Donostia / Baiona,21:20_L4_1382_1282,1,,shp_3_59,0,0
10,Domingos(Tuvisa2023-04-14),pse-60f24690443,hacia Naciones Unidas / Mariturri,20:00_L10_1379_1322,1,,shp_3_47,0,0
5,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-60f68783e64,hacia Bruselas / Portal Elorriaga,14:00_L5C_1217_1338,1,,shp_3_77,0,0
A,SantiagoFestivo(Tuvisa2023-06-05),pse-60f99f56a31,hacia Mendizorrotza,21:00_LA_1042_1055,0,,shp_3_76,0,0
7,Sabados(Tuvisa2023-04-14),pse-60fda900481,hacia Henry Morton Stanley / Océano Atlántico,17:20_L7_1257_1348,1,,shp_3_43,0,0
10,Laborables(Tuvisa2023-04-14),pse-6100e39f394,hacia Naciones Unidas / Mariturri,12:30_L10_1379_1322,1,,shp_3_47,0,0
B,LaborablesAgosto(Tuvisa2023-06-05),pse-61087f0e6f3,hacia Mendizorrotza,15:24_LB_1064_1074,0,,shp_3_78,0,0
3,Laborables(Tuvisa2023),pse-610c84756b6,hacia Portal Bergara 25,11:05_L3_1360_1087,1,,shp_3_25,0,0
10,FiestasBlancaLab(Tuvisa2023-06-05),pse-610de600235,hacia Catedral,15:15_L10_1322_1298,0,,shp_3_71,0,0
8,Sabados(Tuvisa2023-04-14),pse-6110cbcfbed,hacia Intermodal,19:20_L8_1031_1022,0,,shp_3_61,0,0
5,Laborables(Tuvisa2023-06-05),pse-61129764210,hacia Ariñez,12:30_L5B_1338_1205,0,,shp_3_11,0,0
10,Sabados(Tuvisa-2023-01-30),pse-611374d10d0,hacia Iliada / Bulevar Salburua,13:30_L10_1322_1379,0,,shp_3_70,0,0
E1,CementerioMiercoles(Tuvisa2023),pse-61195d0cd16,hacia Prado,17:00_57,1,,shp_3_24,0,0
A,Laborables(Tuvisa2023-06-05),pse-611c3157caa,hacia Zaramaga/ Boulevard,09:37_LA_1055_1042,0,,shp_3_60,0,0
8,Laborables(Tuvisa-2023-01-30),pse-611d3918fc3,hacia Intermodal,14:32_L8_1031_1022,0,,shp_3_61,0,0
B,SantiagoFestivo(Tuvisa2023-06-05),pse-611e01e3aea,hacia Mendizorrotza,19:00_LB_1064_1074,0,,shp_3_78,0,0
5,Sabados(Tuvisa2023),pse-611eca46785,hacia Bruselas / Portal Elorriaga,12:55_L5_1350_1338,1,,shp_3_1,0,0
3,Domingos(Tuvisa2023-04-14),pse-612791d604a,hacia Portal Bergara 25,10:00_L3_1360_1087,1,,shp_3_25,0,0
5,Sabados(Tuvisa2023),pse-612a3b2925c,hacia Bruselas / Portal Elorriaga,14:05_L5A_1192_1338,1,,shp_3_4,0,0
B,Laborables(Tuvisa2023-04-14),pse-612eaa2398d,hacia Mendizorrotza,15:31_LB_1064_1074,0,,shp_3_78,0,0
4,Domingos(Tuvisa2023),pse-61314ac679f,hacia Iruña Veleia / Oyón,14:20_L4_1282_1382,0,,shp_3_38,0,0
8,DomingosAgostoSINL6L7L10(Tuvisa2023-06-05),pse-613258749f0,hacia Nieves Cano / Unibersitatea,17:00_L8_1022_1031,0,,shp_3_45,0,0
10,LaborablesAgosto(Tuvisa2023-06-05),pse-61327dc12c8,hacia Iliada / Bulevar Salburua,15:45_L10_1322_1379,0,,shp_3_70,0,0
6,Sabados(Tuvisa2023-06-05),pse-6135a3eba38,hacia Mariturri / Reina Sofía,21:30_L6_1340_1385,1,,shp_3_51,0,0
A,4deAgosto(Tuvisa2023-06-05),pse-6136748a364,hacia Mendizorrotza,11:36_LA_1042_1055,0,,shp_3_76,0,0
A,DomingosAgosto(Tuvisa2023-06-05),pse-61369cef81a,hacia Mendizorrotza,12:40_LA_1042_1055,0,,shp_3_76,0,0
1,Sabados(Tuvisa2023),pse-6140f2b6ad7,hacia Catedral,12:00_L1_1309_1012,0,,shp_3_68,0,0
A,Laborables(Tuvisa2023-06-05),pse-6144f5bf305,hacia Zaramaga/ Boulevard,18:01_LA_1055_1042,0,,shp_3_60,0,0
B,Sabados(Tuvisa2023-06-05),pse-614530a243b,hacia Zaramaga/ Boulevard,20:17_LB_1074_1064,0,,shp_3_66,0,0
5,Laborables(Tuvisa-2023-01-30),pse-6146b2aa5a1,hacia Asteguieta,07:50_L5A_1338_1192,0,,shp_3_7,0,0
A,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-6151bd68399,hacia Zaramaga/ Boulevard,10:19_LA_1055_1042,0,,shp_3_60,0,0
8,Sabados(Tuvisa-2023-01-30),pse-6159f8f3b2b,hacia Nieves Cano / Unibersitatea,17:40_L8_1022_1031,0,,shp_3_45,0,0
B,Sabados(Tuvisa2023),pse-615aedf0029,hacia Zaramaga/ Boulevard,17:32_LB_1074_1064,0,,shp_3_66,0,0
A,Laborables(Tuvisa2023-04-14),pse-615c3d7ed9d,hacia Mendizorrotza,07:00_LA_1042_1055,0,,shp_3_76,0,0
9,SabadosAgosto(Tuvisa2023-06-05),pse-6160ea126ea,hacia Zalduondo,19:45_L9_1114_1121,0,,shp_3_40,0,0
A,SantiagoFestivo(Tuvisa2023-06-05),pse-61638ee328e,hacia Mendizorrotza,09:20_LA_1042_1055,0,,shp_3_76,0,0
6,Sabados(Tuvisa2023-04-14),pse-6163a476a78,hacia Mariturri / Reina Sofía,14:45_L6_1340_1385,1,,shp_3_51,0,0
5,Sabados(Tuvisa2023-06-05),pse-61677d2f736,hacia Bremen 15,20:15_L5_1338_1350,0,,shp_3_6,0,0
A,DomingosAgosto(Tuvisa2023-06-05),pse-616801485f4,hacia Mendizorrotza,18:40_LA_1042_1055,0,,shp_3_76,0,0
8,Sabados(Tuvisa2023-04-14),pse-616bab44c54,hacia Intermodal,16:00_L8_1031_1022,0,,shp_3_61,0,0
9,4deAgosto(Tuvisa2023-06-05),pse-616c550a35a,hacia Comandante Izarduy / Zumaquera,20:15_L9_1114_1360_1,0,,shp_3_41,0,0
4,Sabados(Tuvisa2023-06-05),pse-61745dfd0c9,hacia Donostia / Baiona,19:50_L4_1382_1282,1,,shp_3_59,0,0
5,Sabados(Tuvisa2023-04-14),pse-6175b3686f9,hacia Bruselas / Portal Elorriaga,17:35_L5A_1192_1338,1,,shp_3_4,0,0
8,SabadosAgosto(Tuvisa2023-06-05),pse-61768f94fda,hacia Nieves Cano / Unibersitatea,08:00_L8_1022_1031,0,,shp_3_45,0,0
A,SantiagoFestivo(Tuvisa2023-06-05),pse-6179f410004,hacia Mendizorrotza,16:20_LA_1042_1055,0,,shp_3_76,0,0
4,Sabados(Tuvisa2023),pse-617afc83527,hacia Donostia / Baiona,09:35_L4_1382_1282,1,,shp_3_59,0,0
3,Sabados(Tuvisa2023-06-05),pse-617c9427709,hacia Comandante Izarduy / Zumaquera,10:30_L3_1087_1360,0,,shp_3_73,0,0
6,FiestasBlancaLab(Tuvisa2023-06-05),pse-617cf0362c0,hacia Iliada / Gabriel Martínez Aragón,09:40_L6_1334_1340,1,,shp_3_64,0,0
10,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-617d882d965,hacia Iliada / Bulevar Salburua,09:00_L10_1322_1379,0,,shp_3_70,0,0
8,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-617dd0008cc,hacia Nieves Cano / Unibersitatea,12:45_L8_1022_1031,0,,shp_3_45,0,0
5,Laborables(Tuvisa2023-06-05),pse-6180a253110,hacia Asteguieta,21:10_L5A_1338_1192,0,,shp_3_7,0,0
6,Sabados(Tuvisa2023-06-05),pse-6180a6360a5,hacia Mariturri / Reina Sofía,10:15_L6_1340_1385,1,,shp_3_51,0,0
9,Sabados(Tuvisa-2023-01-30),pse-61818da3624,hacia Gamarra Mayor,17:13_L9_ARETXABALETA_GAMARRA,0,,shp_3_75,0,0
B,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-6182df90dc0,hacia Zaramaga/ Boulevard,14:17_LB_1074_1064,0,,shp_3_66,0,0
4,SabadosAgosto(Tuvisa2023-06-05),pse-6187f304cf5,hacia Iruña Veleia / Oyón,14:15_L4_1282_1382,0,,shp_3_38,0,0
7,Laborables(Tuvisa2023),pse-61885e5b20f,hacia Iliada / Bulevar Salburua,09:10_L7_1348_1257,0,,shp_3_35,0,0
B,LaborablesAgosto(Tuvisa2023-06-05),pse-6188916221f,hacia Mendizorrotza,10:12_LB_1064_1074,0,,shp_3_78,0,0
G1,Gautxori(Tuvisa2023-06-05),pse-618942a126d,hacia Catedral,00:20_G1_1012_1012,0,,shp_3_17,0,0
A,Sabados(Tuvisa2023-06-05),pse-618c02697aa,hacia Mendizorrotza,18:45_LA_1042_1055,0,,shp_3_76,0,0
A,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-618d51f8fae,hacia Mendizorrotza,17:30_LA_1042_1055,0,,shp_3_76,0,0
9,Domingos(Tuvisa2023),pse-618f5bc3ba6,hacia Gamarra Mayor,22:13_L9_ARETXABALETA_GAMARRA,0,,shp_3_75,0,0
7,FiestasBlancaFestivo(Tuvisa2023-06-05),pse-619097b1a2f,hacia Catedral,13:40_L7_1348_1298,0,,shp_3_36,0,0
A,Sabados(Tuvisa2023-04-14),pse-619837d0c4f,hacia Zaramaga/ Boulevard,14:02_LA_1055_1042,0,,shp_3_60,0,0
B,Domingos(Tuvisa2023-04-14),pse-619b03e7e16,hacia Zaramaga/ Boulevard,18:37_LB_1074_1064,0,,shp_3_66,0,0
1,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-619bba364f3,hacia Catedral,15:30_L1_1309_1012,0,,shp_3_68,0,0
6,Laborables(Tuvisa-2023-01-30),pse-619bba7a3b6,hacia Iliada / Gabriel Martínez Aragón,22:05_L6_1385_1340,0,,shp_3_56,0,0
5,Sabados(Tuvisa2023-06-05),pse-619e2255029,hacia Bruselas / Portal Elorriaga,09:55_L5_1350_1338,1,,shp_3_1,0,0
7,Sabados(Tuvisa2023),pse-619e700a607,hacia Iliada / Bulevar Salburua,19:45_L7_1348_1257,0,,shp_3_35,0,0
5,4deAgosto(Tuvisa2023-06-05),pse-61a3d76c490,hacia Bruselas / Portal Elorriaga,14:25_L5_1350_1338,1,,shp_3_1,0,0
B,Laborables(Tuvisa2023),pse-61ab71a2a74,hacia Mendizorrotza,07:21_LB_1064_1074,0,,shp_3_78,0,0
8,Domingos(Tuvisa-2023-01-30),pse-61ae4300e72,hacia Nieves Cano / Unibersitatea,11:20_L8_1022_1031,0,,shp_3_45,0,0
8,Domingos(Tuvisa-2023-01-30),pse-61b0a31e3e9,hacia Intermodal,10:20_L8_1031_1022,0,,shp_3_61,0,0
B,DomingosAgostoSINL6L7L10(Tuvisa2023-06-05),pse-61b56071488,hacia Mendizorrotza,08:20_LB_1064_1074,0,,shp_3_78,0,0
6,FiestasBlancaLab(Tuvisa2023-06-05),pse-61b6f0d9697,hacia Mariturri / Reina Sofía,12:55_L6_1297_1385,0,,shp_3_15,0,0
1,Laborables(Tuvisa2023-04-14),pse-61b81e139b0,hacia Reyes Navarra 19,17:17_L1_1012_1309,0,,shp_3_12,0,0
6,Laborables(Tuvisa2023-04-14),pse-61b8ba76b30,hacia Mariturri / Reina Sofía,12:10_L6_1340_1385,1,,shp_3_51,0,0
10,FiestasBlancaLab(Tuvisa2023-06-05),pse-61b8c53c1da,hacia Paz,19:05_L10_1379_1302,0,,shp_3_48,0,0
A,Laborables(Tuvisa-2023-01-30),pse-61ba0e03ca2,hacia Zaramaga/ Boulevard,20:56_LA_1055_1042,0,,shp_3_60,0,0
7,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-61bafef9dfe,hacia Henry Morton Stanley / Océano Atlántico,08:40_L7_1257_1348,1,,shp_3_43,0,0
1,SantiagoFestivo(Tuvisa2023-06-05),pse-61bce50793b,hacia Catedral,12:40_L1_1309_1012,0,,shp_3_68,0,0
B,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-61bd3c48048,hacia Mendizorrotza,11:26_LB_1064_1074,0,,shp_3_78,0,0
3,SabadosAgosto(Tuvisa2023-06-05),pse-61c3a488ba7,hacia Portal Bergara 25,17:30_L3_1360_1087,1,,shp_3_26,0,0
1,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-61c7197e6f8,hacia Catedral,14:30_L1_1309_1012,0,,shp_3_68,0,0
3,Laborables(Tuvisa2023-06-05),pse-61c7e8c7c51,hacia Portal Bergara 25,17:25_L3_1360_1087,1,,shp_3_26,0,0
6,Sabados(Tuvisa2023-04-14),pse-61cbaf66276,hacia Mariturri / Reina Sofía,19:45_L6_1340_1385,1,,shp_3_51,0,0
5,Sabados(Tuvisa2023-06-05),pse-61ccfc7d2c8,hacia Asteguieta,08:30_L5A_1338_1192,0,,shp_3_7,0,0
10,Laborables(Tuvisa2023-06-05),pse-61d0dbdddea,hacia Iliada / Bulevar Salburua,06:20_L10_1322_1379,0,,shp_3_70,0,0
7,FiestasBlancaLab(Tuvisa2023-06-05),pse-61d4e144418,hacia Paz/Hospital Santiago,15:05_L7_1257_1334,0,,shp_3_44,0,0
8,Domingos(Tuvisa2023-04-14),pse-61d5617ae81,hacia Intermodal,13:00_L8_1031_1022,0,,shp_3_61,0,0
6,Laborables(Tuvisa-2023-01-30),pse-61d72b76601,hacia Iliada / Gabriel Martínez Aragón,05:40_L6_1385_1340,0,,shp_3_56,0,0
6,Laborables(Tuvisa2023-06-05),pse-61d75174ddd,hacia Iliada / Gabriel Martínez Aragón,07:15_L6_1385_1340,0,,shp_3_56,0,0
9,4deAgosto(Tuvisa2023-06-05),pse-61d9236f6ac,hacia Comandante Izarduy / Zumaquera,12:45_L9_1114_1360_1,0,,shp_3_41,0,0
A,Laborables(Tuvisa-2023-01-30),pse-61deebc16d8,hacia Mendizorrotza,10:30_LA_1042_1055,0,,shp_3_76,0,0
10,Laborables(Tuvisa-2023-01-30),pse-61e2a613344,hacia Iliada / Bulevar Salburua,17:50_L10_1322_1379,0,,shp_3_70,0,0
A,Sabados(Tuvisa2023-06-05),pse-61e34d22c4a,hacia Mendizorrotza,09:30_LA_1042_1055,0,,shp_3_76,0,0
5,Laborables(Tuvisa2023-04-14),pse-61e416b27ec,hacia Bremen 15,11:00_L5_1338_1350,0,,shp_3_6,0,0
B,Sabados(Tuvisa2023),pse-61e5933b378,hacia Zaramaga/ Boulevard,07:47_LB_1074_1064,0,,shp_3_66,0,0
5,Laborables(Tuvisa-2023-01-30),pse-61e69475fba,hacia Bremen 15,20:00_L5_1338_1350,0,,shp_3_6,0,0
B,Sabados(Tuvisa-2023-01-30),pse-61e77ce2969,hacia Mendizorrotza,07:30_LB_1064_1074,0,,shp_3_78,0,0
10,Laborables(Tuvisa2023-06-05),pse-61ea9753626,hacia Naciones Unidas / Mariturri,18:50_L10_1379_1322,1,,shp_3_47,0,0
4,Laborables(Tuvisa2023-04-14),pse-61ee805c627,hacia Donostia / Baiona,19:00_L4_1382_1282,1,,shp_3_59,0,0
7,Domingos(Tuvisa2023-04-14),pse-61eeb68031f,hacia Henry Morton Stanley / Océano Atlántico,11:40_L7_1257_1348,1,,shp_3_43,0,0
7,Laborables(Tuvisa2023),pse-61efae7acb6,hacia Henry Morton Stanley / Océano Atlántico,19:40_L7_1257_1348,1,,shp_3_43,0,0
A,Laborables(Tuvisa2023-06-05),pse-61efd3aa6e0,hacia Mendizorrotza,20:11_LA_1042_1055,0,,shp_3_76,0,0
6,FiestasBlancaLab(Tuvisa2023-06-05),pse-61f0f36f4d4,hacia Mariturri / Reina Sofía,16:25_L6_1297_1385,0,,shp_3_15,0,0
A,LaborablesBEIcargaMendi(Tuvisa-2023-01-30),pse-61f51e32fa5,hacia Mendizorrotza,17:58_LA_1042_1055,0,,shp_3_76,0,0
7,FiestasBlancaFestivo(Tuvisa2023-06-05),pse-61f9ab70d9a,hacia Henry Morton Stanley / Océano Atlántico,16:20_L7_1298_1348,1,,shp_3_18,0,0
8,Domingos(Tuvisa2023-06-05),pse-61fc0fb85ee,hacia Intermodal,07:20_L8_1031_1022,0,,shp_3_61,0,0
B,Domingos(Tuvisa2023),pse-61fd4e80663,hacia Mendizorrotza,12:40_LB_1064_1074,0,,shp_3_78,0,0
3,4deAgosto(Tuvisa2023-06-05),pse-61fdb59dfbd,hacia Portal Bergara 25,13:30_L3_1360_1087_1,1,,shp_3_28,0,0
A,Laborables(Tuvisa2023-06-05),pse-61ff0df4ea2,hacia Mendizorrotza,21:56_LA_1042_1055,0,,shp_3_76,0,0
B,Laborables(Tuvisa-2023-01-30),pse-61ff3046930,hacia Zaramaga/ Boulevard,11:50_LB_1074_1064,0,,shp_3_66,0,0
4,Sabados(Tuvisa2023),pse-61ffa1658eb,hacia Donostia / Baiona,10:35_L4_1382_1282,1,,shp_3_59,0,0
5,Domingos(Tuvisa-2023-01-30),pse-62000bdd2b8,hacia Bruselas / Portal Elorriaga,08:40_L5_1350_1338,1,,shp_3_1,0,0
7,Laborables(Tuvisa2023),pse-6202881d1ed,hacia Henry Morton Stanley / Océano Atlántico,17:10_L7_1257_1348,1,,shp_3_43,0,0
B,SabadosAgosto(Tuvisa2023-06-05),pse-6209b3b2cbf,hacia Zaramaga/ Boulevard,15:47_LB_1074_1064,0,,shp_3_66,0,0
7,SabadosAgosto(Tuvisa2023-06-05),pse-620bc7041b7,hacia Iliada / Bulevar Salburua,14:30_L7_1348_1257,0,,shp_3_35,0,0
5,Laborables(Tuvisa2023-04-14),pse-620d2fde111,hacia Bruselas / Portal Elorriaga,07:00_L5C_1217_1338,1,,shp_3_77,0,0
8,Sabados(Tuvisa2023),pse-620d6622d3c,hacia Nieves Cano / Unibersitatea,16:00_L8_1022_1031,0,,shp_3_45,0,0
1,Domingos(Tuvisa-2023-01-30),pse-620fd5f5778,hacia Catedral,14:20_L1_1309_1012,0,,shp_3_68,0,0
4,Sabados(Tuvisa2023-04-14),pse-6211ead59b7,hacia Iruña Veleia / Oyón,13:45_L4_1282_1382,0,,shp_3_38,0,0
4,SantiagoFestivo(Tuvisa2023-06-05),pse-6212816c8d1,hacia Iruña Veleia / Oyón,17:20_L4_1282_1382,0,,shp_3_38,0,0
5,SantiagoFestivo(Tuvisa2023-06-05),pse-621377708f3,hacia Asteguieta,21:40_L5A_1338_1192,0,,shp_3_7,0,0
